Time (s),Current (A)
0.1015625,4.511094e-09
0.1025390625,3.49246e-09
0.103515625,4.511094e-09
0.1044921875,7.566996e-09
0.10546875,1.164153e-08
0.1064453125,9.604264e-09
0.107421875,7.566996e-09
0.1083984375,6.548362e-09
0.109375,6.548362e-09
0.1103515625,4.365575e-10
0.111328125,-1.600711e-09
0.1123046875,-5.820766e-10
0.11328125,3.49246e-09
0.1142578125,1.455192e-09
0.115234375,1.455192e-09
0.1162109375,8.58563e-09
0.1171875,3.49246e-09
0.1181640625,4.365575e-10
0.119140625,-5.820766e-10
0.1201171875,-1.600711e-09
0.12109375,2.473826e-09
0.1220703125,9.604264e-09
0.123046875,5.529728e-09
0.1240234375,4.511094e-09
0.125,-5.820766e-10
0.1259765625,1.455192e-09
0.126953125,5.529728e-09
0.1279296875,2.473826e-09
0.12890625,-5.820766e-10
0.1298828125,-5.820766e-10
0.130859375,1.455192e-09
0.1318359375,2.473826e-09
0.1328125,6.548362e-09
0.1337890625,8.58563e-09
0.134765625,6.548362e-09
0.1357421875,8.58563e-09
0.13671875,2.473826e-09
0.1376953125,3.49246e-09
0.138671875,-5.820766e-10
0.1396484375,-2.619345e-09
0.140625,2.473826e-09
0.1416015625,5.529728e-09
0.142578125,4.511094e-09
0.1435546875,6.548362e-09
0.14453125,6.548362e-09
0.1455078125,1.455192e-09
0.146484375,4.511094e-09
0.1474609375,-5.820766e-10
0.1484375,1.455192e-09
0.1494140625,1.455192e-09
0.150390625,7.566996e-09
0.1513671875,3.49246e-09
0.15234375,-1.600711e-09
0.1533203125,2.473826e-09
0.154296875,4.365575e-10
0.1552734375,5.529728e-09
0.15625,3.49246e-09
0.1572265625,1.455192e-09
0.158203125,2.473826e-09
0.1591796875,4.511094e-09
0.16015625,7.566996e-09
0.1611328125,1.469743e-08
0.162109375,4.511094e-09
0.1630859375,7.566996e-09
0.1640625,1.455192e-09
0.1650390625,8.58563e-09
0.166015625,1.455192e-09
0.1669921875,2.473826e-09
0.16796875,4.365575e-10
0.1689453125,2.473826e-09
0.169921875,6.548362e-09
0.1708984375,8.58563e-09
0.171875,1.266017e-08
0.1728515625,4.511094e-09
0.173828125,6.548362e-09
0.1748046875,-2.619345e-09
0.17578125,1.455192e-09
0.1767578125,7.566996e-09
0.177734375,1.455192e-09
0.1787109375,2.473826e-09
0.1796875,4.511094e-09
0.1806640625,3.49246e-09
0.181640625,3.49246e-09
0.1826171875,7.566996e-09
0.18359375,4.365575e-10
0.1845703125,4.365575e-10
0.185546875,4.511094e-09
0.1865234375,3.49246e-09
0.1875,6.548362e-09
0.1884765625,1.266017e-08
0.189453125,8.58563e-09
0.1904296875,4.511094e-09
0.19140625,5.529728e-09
0.1923828125,5.529728e-09
0.193359375,2.473826e-09
0.1943359375,4.511094e-09
0.1953125,3.49246e-09
0.1962890625,6.548362e-09
0.197265625,1.06229e-08
0.1982421875,5.529728e-09
0.19921875,6.548362e-09
0.2001953125,5.529728e-09
0.201171875,2.473826e-09
0.2021484375,3.49246e-09
0.203125,3.49246e-09
0.2041015625,4.365575e-10
0.205078125,6.548362e-09
0.2060546875,8.58563e-09
0.20703125,4.365575e-10
0.2080078125,-1.600711e-09
0.208984375,5.529728e-09
0.2099609375,4.511094e-09
0.2109375,2.473826e-09
0.2119140625,3.49246e-09
0.212890625,5.529728e-09
0.2138671875,4.365575e-10
0.21484375,7.566996e-09
0.2158203125,1.164153e-08
0.216796875,8.58563e-09
0.2177734375,4.511094e-09
0.21875,6.548362e-09
0.2197265625,3.49246e-09
0.220703125,5.529728e-09
0.2216796875,1.455192e-09
0.22265625,-1.600711e-09
0.2236328125,5.529728e-09
0.224609375,7.566996e-09
0.2255859375,8.58563e-09
0.2265625,7.566996e-09
0.2275390625,7.566996e-09
0.228515625,4.511094e-09
0.2294921875,-3.637979e-09
0.23046875,4.365575e-10
0.2314453125,3.49246e-09
0.232421875,3.49246e-09
0.2333984375,6.548362e-09
0.234375,5.529728e-09
0.2353515625,4.511094e-09
0.236328125,3.49246e-09
0.2373046875,3.49246e-09
0.23828125,4.511094e-09
0.2392578125,-1.600711e-09
0.240234375,1.455192e-09
0.2412109375,3.49246e-09
0.2421875,3.49246e-09
0.2431640625,1.164153e-08
0.244140625,1.06229e-08
0.2451171875,8.58563e-09
0.24609375,5.529728e-09
0.2470703125,2.473826e-09
0.248046875,1.455192e-09
0.2490234375,7.566996e-09
0.25,7.566996e-09
0.2509765625,5.529728e-09
0.251953125,1.06229e-08
0.2529296875,8.58563e-09
0.25390625,1.06229e-08
0.2548828125,7.566996e-09
0.255859375,5.529728e-09
0.2568359375,4.365575e-10
0.2578125,6.548362e-09
0.2587890625,5.529728e-09
0.259765625,7.566996e-09
0.2607421875,7.566996e-09
0.26171875,5.529728e-09
0.2626953125,4.511094e-09
0.263671875,9.604264e-09
0.2646484375,5.529728e-09
0.265625,6.548362e-09
0.2666015625,6.548362e-09
0.267578125,4.365575e-10
0.2685546875,6.548362e-09
0.26953125,1.06229e-08
0.2705078125,9.604264e-09
0.271484375,1.06229e-08
0.2724609375,1.266017e-08
0.2734375,1.164153e-08
0.2744140625,6.548362e-09
0.275390625,4.511094e-09
0.2763671875,7.566996e-09
0.27734375,7.566996e-09
0.2783203125,9.604264e-09
0.279296875,1.06229e-08
0.2802734375,1.469743e-08
0.28125,1.266017e-08
0.2822265625,1.06229e-08
0.283203125,7.566996e-09
0.2841796875,5.529728e-09
0.28515625,-5.820766e-10
0.2861328125,6.548362e-09
0.287109375,1.469743e-08
0.2880859375,5.529728e-09
0.2890625,8.58563e-09
0.2900390625,3.49246e-09
0.291015625,6.548362e-09
0.2919921875,9.604264e-09
0.29296875,1.36788e-08
0.2939453125,6.548362e-09
0.294921875,8.58563e-09
0.2958984375,4.511094e-09
0.296875,9.604264e-09
0.2978515625,1.469743e-08
0.298828125,1.571607e-08
0.2998046875,7.566996e-09
0.30078125,1.266017e-08
0.3017578125,6.548362e-09
0.302734375,1.06229e-08
0.3037109375,8.58563e-09
0.3046875,7.566996e-09
0.3056640625,1.36788e-08
0.306640625,1.36788e-08
0.3076171875,1.266017e-08
0.30859375,1.67347e-08
0.3095703125,1.266017e-08
0.310546875,1.164153e-08
0.3115234375,9.604264e-09
0.3125,2.473826e-09
0.3134765625,4.511094e-09
0.314453125,9.604264e-09
0.3154296875,1.67347e-08
0.31640625,9.604264e-09
0.3173828125,1.06229e-08
0.318359375,9.604264e-09
0.3193359375,1.571607e-08
0.3203125,8.58563e-09
0.3212890625,6.548362e-09
0.322265625,8.58563e-09
0.3232421875,9.604264e-09
0.32421875,1.571607e-08
0.3251953125,1.97906e-08
0.326171875,1.775334e-08
0.3271484375,1.97906e-08
0.328125,1.67347e-08
0.3291015625,1.36788e-08
0.330078125,1.469743e-08
0.3310546875,1.36788e-08
0.33203125,9.604264e-09
0.3330078125,1.266017e-08
0.333984375,1.775334e-08
0.3349609375,1.775334e-08
0.3359375,1.877197e-08
0.3369140625,2.080924e-08
0.337890625,1.877197e-08
0.3388671875,1.36788e-08
0.33984375,1.571607e-08
0.3408203125,1.164153e-08
0.341796875,1.469743e-08
0.3427734375,1.36788e-08
0.34375,1.775334e-08
0.3447265625,1.67347e-08
0.345703125,1.775334e-08
0.3466796875,1.775334e-08
0.34765625,1.67347e-08
0.3486328125,1.67347e-08
0.349609375,1.36788e-08
0.3505859375,1.36788e-08
0.3515625,1.97906e-08
0.3525390625,2.284651e-08
0.353515625,2.590241e-08
0.3544921875,2.080924e-08
0.35546875,2.182787e-08
0.3564453125,2.080924e-08
0.357421875,1.775334e-08
0.3583984375,2.182787e-08
0.359375,1.97906e-08
0.3603515625,1.97906e-08
0.361328125,2.386514e-08
0.3623046875,2.590241e-08
0.36328125,2.793968e-08
0.3642578125,2.488378e-08
0.365234375,2.080924e-08
0.3662109375,1.775334e-08
0.3671875,1.877197e-08
0.3681640625,2.182787e-08
0.369140625,2.488378e-08
0.3701171875,2.793968e-08
0.37109375,2.386514e-08
0.3720703125,2.590241e-08
0.373046875,2.793968e-08
0.3740234375,2.488378e-08
0.375,2.386514e-08
0.3759765625,2.488378e-08
0.376953125,2.590241e-08
0.3779296875,2.895831e-08
0.37890625,3.099558e-08
0.3798828125,3.303285e-08
0.380859375,3.201421e-08
0.3818359375,3.405148e-08
0.3828125,2.997695e-08
0.3837890625,2.793968e-08
0.384765625,2.997695e-08
0.3857421875,3.099558e-08
0.38671875,2.997695e-08
0.3876953125,3.507012e-08
0.388671875,3.812602e-08
0.3896484375,3.812602e-08
0.390625,3.710738e-08
0.3916015625,3.303285e-08
0.392578125,2.895831e-08
0.3935546875,3.608875e-08
0.39453125,3.201421e-08
0.3955078125,3.812602e-08
0.396484375,3.812602e-08
0.3974609375,3.710738e-08
0.3984375,4.118192e-08
0.3994140625,4.118192e-08
0.400390625,4.220055e-08
0.4013671875,4.016329e-08
0.40234375,4.831236e-08
0.4033203125,4.321919e-08
0.404296875,4.423782e-08
0.4052734375,4.627509e-08
0.40625,5.034963e-08
0.4072265625,5.136826e-08
0.408203125,6.158371e-08
0.4091796875,5.750917e-08
0.41015625,6.158371e-08
0.4111328125,5.954644e-08
0.412109375,6.056507e-08
0.4130859375,6.260234e-08
0.4140625,6.463961e-08
0.4150390625,6.973278e-08
0.416015625,7.380731e-08
0.4169921875,7.788185e-08
0.41796875,7.788185e-08
0.4189453125,8.501229e-08
0.419921875,8.297502e-08
0.4208984375,7.991912e-08
0.421875,8.806819e-08
0.4228515625,8.704956e-08
0.423828125,9.316136e-08
0.4248046875,9.621726e-08
0.42578125,9.927317e-08
0.4267578125,1.043663e-07
0.427734375,1.084409e-07
0.4287109375,1.104781e-07
0.4296875,1.186272e-07
0.4306640625,1.267763e-07
0.431640625,1.277949e-07
0.4326171875,1.328881e-07
0.43359375,1.410372e-07
0.4345703125,1.481676e-07
0.435546875,1.55298e-07
0.4365234375,1.66503e-07
0.4375,1.715962e-07
0.4384765625,1.766894e-07
0.439453125,1.88913e-07
0.4404296875,1.97062e-07
0.44140625,2.092856e-07
0.4423828125,2.204906e-07
0.443359375,2.357701e-07
0.4443359375,2.500601e-07
0.4453125,2.694142e-07
0.4462890625,2.908055e-07
0.447265625,3.050664e-07
0.4482421875,3.234018e-07
0.44921875,3.458117e-07
0.4501953125,3.67203e-07
0.451171875,4.069298e-07
0.4521484375,4.426111e-07
0.453125,4.803005e-07
0.4541015625,5.26139e-07
0.455078125,5.923503e-07
0.4560546875,6.616465e-07
0.45703125,7.451745e-07
0.4580078125,8.541974e-07
0.458984375,9.764335e-07
0.4599609375,1.1425e-06
0.4609375,1.362554e-06
0.4619140625,1.659035e-06
0.462890625,1.782289e-06
0.4638671875,1.403299e-06
0.46484375,1.20973e-06
0.4658203125,1.061009e-06
0.466796875,8.58272e-07
0.4677734375,7.258204e-07
0.46875,6.066111e-07
0.4697265625,5.098409e-07
0.470703125,4.283211e-07
0.4716796875,3.386813e-07
0.47265625,2.561719e-07
0.4736328125,1.695589e-07
0.474609375,1.05385e-07
0.4755859375,4.729372e-08
0.4765625,7.566996e-09
0.4775390625,5.529728e-09
0.478515625,1.06229e-08
0.4794921875,1.97906e-08
0.48046875,2.080924e-08
0.4814453125,2.284651e-08
0.482421875,2.590241e-08
0.4833984375,3.201421e-08
0.484375,3.812602e-08
0.4853515625,4.525646e-08
0.486328125,5.034963e-08
0.4873046875,5.649053e-08
0.48828125,7.380731e-08
0.4892578125,8.603092e-08
0.490234375,1.064036e-07
0.4912109375,1.328881e-07
0.4921875,1.634471e-07
0.4931640625,1.838198e-07
0.494140625,2.041925e-07
0.4951171875,2.266024e-07
0.49609375,2.418819e-07
0.4970703125,2.633024e-07
0.498046875,2.75526e-07
0.4990234375,2.857123e-07
0.5,2.877496e-07
0.5009765625,2.958986e-07
0.501953125,2.908055e-07
0.5029296875,2.857123e-07
0.50390625,2.765446e-07
0.5048828125,2.653396e-07
0.505859375,2.592278e-07
0.5068359375,2.500601e-07
0.5078125,2.398447e-07
0.5087890625,2.30677e-07
0.509765625,2.133602e-07
0.5107421875,2.052111e-07
0.51171875,1.899316e-07
0.5126953125,1.878943e-07
0.513671875,1.766894e-07
0.5146484375,1.685403e-07
0.515625,1.603912e-07
0.5166015625,1.603912e-07
0.517578125,1.624285e-07
0.5185546875,1.634471e-07
0.51953125,1.583539e-07
0.5205078125,1.573353e-07
0.521484375,1.481676e-07
0.5224609375,1.400185e-07
0.5234375,1.308508e-07
0.5244140625,1.267763e-07
0.525390625,1.227017e-07
0.5263671875,1.206645e-07
0.52734375,1.114968e-07
0.5283203125,1.074222e-07
0.529296875,9.418e-08
0.5302734375,7.890048e-08
0.53125,5.954644e-08
0.5322265625,4.525646e-08
0.533203125,2.895831e-08
0.5341796875,2.080924e-08
0.53515625,1.266017e-08
0.5361328125,1.36788e-08
0.537109375,1.164153e-08
0.5380859375,9.604264e-09
0.5390625,7.566996e-09
0.5400390625,8.58563e-09
0.541015625,1.06229e-08
0.5419921875,4.365575e-10
0.54296875,2.473826e-09
0.5439453125,6.548362e-09
0.544921875,3.49246e-09
0.5458984375,1.36788e-08
0.546875,1.266017e-08
0.5478515625,1.36788e-08
0.548828125,1.266017e-08
0.5498046875,1.571607e-08
0.55078125,1.571607e-08
0.5517578125,1.266017e-08
0.552734375,1.469743e-08
0.5537109375,2.080924e-08
0.5546875,2.284651e-08
0.5556640625,2.692104e-08
0.556640625,2.488378e-08
0.5576171875,2.386514e-08
0.55859375,2.488378e-08
0.5595703125,2.080924e-08
0.560546875,1.877197e-08
0.5615234375,1.67347e-08
0.5625,2.080924e-08
0.5634765625,1.775334e-08
0.564453125,1.571607e-08
0.5654296875,1.266017e-08
0.56640625,1.06229e-08
0.5673828125,2.473826e-09
0.568359375,-2.619345e-09
0.5693359375,-5.675247e-09
0.5703125,-5.675247e-09
0.5712890625,-3.637979e-09
0.572265625,-5.675247e-09
0.5732421875,-5.675247e-09
0.57421875,-1.600711e-09
0.5751953125,-6.693881e-09
0.576171875,-8.731149e-09
0.5771484375,-1.178705e-08
0.578125,-1.688022e-08
0.5791015625,-2.095476e-08
0.580078125,-1.586159e-08
0.5810546875,-2.095476e-08
0.58203125,-1.891749e-08
0.5830078125,-1.688022e-08
0.583984375,-1.993612e-08
0.5849609375,-2.502929e-08
0.5859375,-3.215973e-08
0.5869140625,-4.336471e-08
0.587890625,-4.743924e-08
0.5888671875,-5.762558e-08
0.58984375,-6.883056e-08
0.5908203125,-8.716597e-08
0.591796875,-1.116132e-07
0.5927734375,-1.380977e-07
0.59375,-1.534063e-07
0.5947265625,-1.758162e-07
0.595703125,-1.870212e-07
0.5966796875,-2.145243e-07
0.59765625,-2.287852e-07
0.5986328125,-2.430461e-07
0.599609375,-2.57307e-07
0.6005859375,-2.664747e-07
0.6015625,-2.705492e-07
0.6025390625,-2.76661e-07
0.603515625,-2.848101e-07
0.6044921875,-2.87866e-07
0.60546875,-2.929592e-07
0.6064453125,-2.929592e-07
0.607421875,-3.041641e-07
0.6083984375,-3.021269e-07
0.609375,-2.970337e-07
0.6103515625,-2.960151e-07
0.611328125,-2.99071e-07
0.6123046875,-2.99071e-07
0.61328125,-2.980523e-07
0.6142578125,-2.980523e-07
0.615234375,-3.051828e-07
0.6162109375,-3.011082e-07
0.6171875,-3.051828e-07
0.6181640625,-3.031455e-07
0.619140625,-3.133318e-07
0.6201171875,-3.194436e-07
0.62109375,-3.316673e-07
0.6220703125,-3.469759e-07
0.623046875,-3.877212e-07
0.6240234375,-4.192989e-07
0.625,-4.478206e-07
0.6259765625,-4.661561e-07
0.626953125,-4.77361e-07
0.6279296875,-4.967151e-07
0.62890625,-5.548063e-07
0.6298828125,-7.330964e-07
0.630859375,-9.450014e-07
0.6318359375,-1.046865e-06
0.6328125,-1.023436e-06
0.6337890625,-9.938958e-07
0.634765625,-9.612995e-07
0.6357421875,-9.205542e-07
0.63671875,-8.675561e-07
0.6376953125,-8.278294e-07
0.638671875,-7.860654e-07
0.6396484375,-7.514318e-07
0.640625,-7.157505e-07
0.6416015625,-6.882474e-07
0.642578125,-6.515766e-07
0.6435546875,-6.230548e-07
0.64453125,-5.94533e-07
0.6455078125,-5.527691e-07
0.646484375,-5.201437e-07
0.6474609375,-4.916219e-07
0.6484375,-4.722679e-07
0.6494140625,-4.406902e-07
0.650390625,-4.131871e-07
0.6513671875,-3.877212e-07
0.65234375,-3.653113e-07
0.6533203125,-3.408641e-07
0.654296875,-3.235182e-07
0.6552734375,-3.000896e-07
0.65625,-2.725865e-07
0.6572265625,-2.593442e-07
0.658203125,-2.399902e-07
0.6591796875,-2.267479e-07
0.66015625,-2.145243e-07
0.6611328125,-1.992448e-07
0.662109375,-1.880398e-07
0.6630859375,-1.788721e-07
0.6640625,-1.646113e-07
0.6650390625,-1.534063e-07
0.666015625,-1.40164e-07
0.6669921875,-1.330045e-07
0.66796875,-1.17725e-07
0.6689453125,-1.156877e-07
0.669921875,-1.187436e-07
0.6708984375,-1.085573e-07
0.671875,-9.938958e-08
0.6728515625,-9.124051e-08
0.673828125,-8.818461e-08
0.6748046875,-8.614734e-08
0.67578125,-7.799827e-08
0.6767578125,-7.392373e-08
0.677734375,-7.086783e-08
0.6787109375,-6.475602e-08
0.6796875,-6.475602e-08
0.6806640625,-6.271875e-08
0.681640625,-5.456968e-08
0.6826171875,-5.151378e-08
0.68359375,-4.743924e-08
0.6845703125,-4.132744e-08
0.685546875,-4.438334e-08
0.6865234375,-4.234607e-08
0.6875,-4.336471e-08
0.6884765625,-3.72529e-08
0.689453125,-4.336471e-08
0.6904296875,-3.827154e-08
0.69140625,-3.929017e-08
0.6923828125,-3.521563e-08
0.693359375,-3.317837e-08
0.6943359375,-2.604793e-08
0.6953125,-3.215973e-08
0.6962890625,-3.11411e-08
0.697265625,-3.4197e-08
0.6982421875,-3.317837e-08
0.69921875,-3.827154e-08
0.7001953125,-2.910383e-08
0.701171875,-3.11411e-08
0.7021484375,-2.502929e-08
0.703125,-2.706656e-08
0.7041015625,-3.012246e-08
0.705078125,-3.012246e-08
0.7060546875,-2.401066e-08
0.70703125,-2.299203e-08
0.7080078125,-3.11411e-08
0.708984375,-2.80852e-08
0.7099609375,-2.197339e-08
0.7109375,-2.299203e-08
0.7119140625,-1.688022e-08
0.712890625,-1.382432e-08
0.7138671875,-1.789886e-08
0.71484375,-1.891749e-08
0.7158203125,-1.688022e-08
0.716796875,-2.095476e-08
0.7177734375,-1.993612e-08
0.71875,-2.095476e-08
0.7197265625,-1.789886e-08
0.720703125,-1.280569e-08
0.7216796875,-1.280569e-08
0.72265625,-1.382432e-08
0.7236328125,-1.586159e-08
0.724609375,-1.891749e-08
0.7255859375,-1.891749e-08
0.7265625,-1.484295e-08
0.7275390625,-1.484295e-08
0.728515625,-1.382432e-08
0.7294921875,-1.280569e-08
0.73046875,-1.688022e-08
0.7314453125,-1.484295e-08
0.732421875,-1.484295e-08
0.7333984375,-1.382432e-08
0.734375,-1.178705e-08
0.7353515625,-1.789886e-08
0.736328125,-1.484295e-08
0.7373046875,-1.484295e-08
0.73828125,-1.178705e-08
0.7392578125,-7.712515e-09
0.740234375,-7.712515e-09
0.7412109375,-1.178705e-08
0.7421875,-1.076842e-08
0.7431640625,-1.280569e-08
0.744140625,-1.382432e-08
0.7451171875,-1.178705e-08
0.74609375,-8.731149e-09
0.7470703125,-8.731149e-09
0.748046875,-5.675247e-09
0.7490234375,-3.637979e-09
0.75,-8.731149e-09
0.7509765625,-6.693881e-09
0.751953125,-9.749783e-09
0.7529296875,-1.076842e-08
0.75390625,-1.076842e-08
0.7548828125,-7.712515e-09
0.755859375,-5.675247e-09
0.7568359375,-8.731149e-09
0.7578125,-5.675247e-09
0.7587890625,-4.656613e-09
0.759765625,-6.693881e-09
0.7607421875,-5.675247e-09
0.76171875,-6.693881e-09
0.7626953125,-6.693881e-09
0.763671875,-5.675247e-09
0.7646484375,-3.637979e-09
0.765625,-2.619345e-09
0.7666015625,-5.820766e-10
0.767578125,7.566996e-09
0.7685546875,-4.656613e-09
0.76953125,-1.600711e-09
0.7705078125,-5.820766e-10
0.771484375,-4.656613e-09
0.7724609375,-1.600711e-09
0.7734375,-3.637979e-09
0.7744140625,-4.656613e-09
0.775390625,-2.619345e-09
0.7763671875,1.455192e-09
0.77734375,4.365575e-10
0.7783203125,4.365575e-10
0.779296875,-5.820766e-10
0.7802734375,-5.820766e-10
0.78125,-4.656613e-09
0.7822265625,-5.820766e-10
0.783203125,-8.731149e-09
0.7841796875,-2.619345e-09
0.78515625,-3.637979e-09
0.7861328125,-5.675247e-09
0.787109375,-3.637979e-09
0.7880859375,-2.619345e-09
0.7890625,-2.619345e-09
0.7900390625,-3.637979e-09
0.791015625,-2.619345e-09
0.7919921875,-1.600711e-09
0.79296875,2.473826e-09
0.7939453125,-5.820766e-10
0.794921875,4.511094e-09
0.7958984375,2.473826e-09
0.796875,3.49246e-09
0.7978515625,3.49246e-09
0.798828125,-1.600711e-09
0.7998046875,-3.637979e-09
0.80078125,-1.600711e-09
0.8017578125,2.473826e-09
0.802734375,4.511094e-09
0.8037109375,2.473826e-09
0.8046875,4.365575e-10
0.8056640625,1.455192e-09
0.806640625,2.473826e-09
0.8076171875,4.365575e-10
0.80859375,-6.693881e-09
0.8095703125,-6.693881e-09
0.810546875,-2.619345e-09
0.8115234375,4.365575e-10
0.8125,-2.619345e-09
0.8134765625,5.529728e-09
0.814453125,-2.619345e-09
0.8154296875,-5.820766e-10
0.81640625,-5.820766e-10
0.8173828125,-5.675247e-09
0.818359375,-1.600711e-09
0.8193359375,2.473826e-09
0.8203125,4.365575e-10
0.8212890625,3.49246e-09
0.822265625,9.604264e-09
0.8232421875,6.548362e-09
0.82421875,1.455192e-09
0.8251953125,1.455192e-09
0.826171875,-5.820766e-10
0.8271484375,4.365575e-10
0.828125,-2.619345e-09
0.8291015625,4.511094e-09
0.830078125,1.455192e-09
0.8310546875,6.548362e-09
0.83203125,6.548362e-09
0.8330078125,2.473826e-09
0.833984375,2.473826e-09
0.8349609375,-5.820766e-10
0.8359375,-1.600711e-09
0.8369140625,1.455192e-09
0.837890625,1.455192e-09
0.8388671875,7.566996e-09
0.83984375,1.455192e-09
0.8408203125,3.49246e-09
0.841796875,-2.619345e-09
0.8427734375,4.365575e-10
0.84375,1.455192e-09
0.8447265625,1.455192e-09
0.845703125,4.365575e-10
0.8466796875,1.455192e-09
0.84765625,4.511094e-09
0.8486328125,1.06229e-08
0.849609375,1.06229e-08
0.8505859375,1.455192e-09
0.8515625,-5.820766e-10
0.8525390625,3.49246e-09
0.853515625,-5.820766e-10
0.8544921875,-1.600711e-09
0.85546875,-5.820766e-10
0.8564453125,-2.619345e-09
0.857421875,3.49246e-09
0.8583984375,6.548362e-09
0.859375,2.473826e-09
0.8603515625,3.49246e-09
0.861328125,4.511094e-09
0.8623046875,1.455192e-09
0.86328125,-3.637979e-09
0.8642578125,-1.600711e-09
0.865234375,4.511094e-09
0.8662109375,5.529728e-09
0.8671875,4.511094e-09
0.8681640625,5.529728e-09
0.869140625,3.49246e-09
0.8701171875,4.365575e-10
0.87109375,4.365575e-10
0.8720703125,3.49246e-09
0.873046875,2.473826e-09
0.8740234375,1.455192e-09
0.875,8.58563e-09
0.8759765625,9.604264e-09
0.876953125,1.266017e-08
0.8779296875,1.06229e-08
0.87890625,5.529728e-09
0.8798828125,6.548362e-09
0.880859375,4.511094e-09
0.8818359375,-5.820766e-10
0.8828125,3.49246e-09
0.8837890625,3.49246e-09
0.884765625,2.473826e-09
0.8857421875,4.511094e-09
0.88671875,3.49246e-09
0.8876953125,4.511094e-09
0.888671875,1.455192e-09
0.8896484375,1.455192e-09
0.890625,1.455192e-09
0.8916015625,-7.712515e-09
0.892578125,1.455192e-09
0.8935546875,1.455192e-09
0.89453125,-2.619345e-09
0.8955078125,-1.600711e-09
0.896484375,-1.600711e-09
0.8974609375,4.511094e-09
0.8984375,1.455192e-09
0.8994140625,4.365575e-10
0.900390625,4.365575e-10
0.9013671875,-1.600711e-09
0.90234375,4.511094e-09
0.9033203125,5.529728e-09
0.904296875,6.548362e-09
0.9052734375,8.58563e-09
0.90625,4.511094e-09
0.9072265625,4.511094e-09
0.908203125,6.548362e-09
0.9091796875,-5.820766e-10
0.91015625,6.548362e-09
0.9111328125,4.511094e-09
0.912109375,3.49246e-09
0.9130859375,8.58563e-09
0.9140625,1.36788e-08
0.9150390625,9.604264e-09
0.916015625,3.49246e-09
0.9169921875,4.365575e-10
0.91796875,-1.600711e-09
0.9189453125,4.365575e-10
0.919921875,4.511094e-09
0.9208984375,3.49246e-09
0.921875,2.473826e-09
0.9228515625,1.455192e-09
