Time (s),Current (A)
0.1787109375,2.473826e-09
0.1796875,9.604264e-09
0.1806640625,5.529728e-09
0.181640625,-5.820766e-10
0.1826171875,5.529728e-09
0.18359375,4.365575e-10
0.1845703125,-2.619345e-09
0.185546875,-5.820766e-10
0.1865234375,7.566996e-09
0.1875,-2.619345e-09
0.1884765625,3.49246e-09
0.189453125,3.49246e-09
0.1904296875,5.529728e-09
0.19140625,-1.600711e-09
0.1923828125,-1.600711e-09
0.193359375,-5.675247e-09
0.1943359375,-1.600711e-09
0.1953125,1.455192e-09
0.1962890625,3.49246e-09
0.197265625,4.365575e-10
0.1982421875,2.473826e-09
0.19921875,3.49246e-09
0.2001953125,1.455192e-09
0.201171875,-2.619345e-09
0.2021484375,-5.820766e-10
0.203125,-1.600711e-09
0.2041015625,-5.820766e-10
0.205078125,1.455192e-09
0.2060546875,1.06229e-08
0.20703125,6.548362e-09
0.2080078125,5.529728e-09
0.208984375,6.548362e-09
0.2099609375,3.49246e-09
0.2109375,-5.675247e-09
0.2119140625,1.455192e-09
0.212890625,4.365575e-10
0.2138671875,2.473826e-09
0.21484375,8.58563e-09
0.2158203125,9.604264e-09
0.216796875,6.548362e-09
0.2177734375,4.511094e-09
0.21875,4.511094e-09
0.2197265625,2.473826e-09
0.220703125,-5.820766e-10
0.2216796875,1.455192e-09
0.22265625,2.473826e-09
0.2236328125,8.58563e-09
0.224609375,6.548362e-09
0.2255859375,4.511094e-09
0.2265625,3.49246e-09
0.2275390625,3.49246e-09
0.228515625,1.455192e-09
0.2294921875,4.511094e-09
0.23046875,4.365575e-10
0.2314453125,2.473826e-09
0.232421875,8.58563e-09
0.2333984375,9.604264e-09
0.234375,1.266017e-08
0.2353515625,1.36788e-08
0.236328125,5.529728e-09
0.2373046875,5.529728e-09
0.23828125,8.58563e-09
0.2392578125,1.455192e-09
0.240234375,8.58563e-09
0.2412109375,8.58563e-09
0.2421875,5.529728e-09
0.2431640625,1.164153e-08
0.244140625,6.548362e-09
0.2451171875,1.571607e-08
0.24609375,1.164153e-08
0.2470703125,5.529728e-09
0.248046875,8.58563e-09
0.2490234375,8.58563e-09
0.25,9.604264e-09
0.2509765625,9.604264e-09
0.251953125,1.469743e-08
0.2529296875,1.36788e-08
0.25390625,7.566996e-09
0.2548828125,8.58563e-09
0.255859375,7.566996e-09
0.2568359375,6.548362e-09
0.2578125,6.548362e-09
0.2587890625,1.455192e-09
0.259765625,7.566996e-09
0.2607421875,9.604264e-09
0.26171875,1.164153e-08
0.2626953125,1.67347e-08
0.263671875,1.164153e-08
0.2646484375,5.529728e-09
0.265625,9.604264e-09
0.2666015625,6.548362e-09
0.267578125,4.511094e-09
0.2685546875,5.529728e-09
0.26953125,8.58563e-09
0.2705078125,1.571607e-08
0.271484375,1.06229e-08
0.2724609375,1.36788e-08
0.2734375,1.266017e-08
0.2744140625,9.604264e-09
0.275390625,8.58563e-09
0.2763671875,1.06229e-08
0.27734375,1.164153e-08
0.2783203125,1.571607e-08
0.279296875,1.266017e-08
0.2802734375,1.06229e-08
0.28125,1.266017e-08
0.2822265625,1.266017e-08
0.283203125,1.164153e-08
0.2841796875,1.266017e-08
0.28515625,9.604264e-09
0.2861328125,1.164153e-08
0.287109375,1.36788e-08
0.2880859375,1.06229e-08
0.2890625,1.36788e-08
0.2900390625,1.571607e-08
0.291015625,9.604264e-09
0.2919921875,9.604264e-09
0.29296875,1.266017e-08
0.2939453125,4.511094e-09
0.294921875,6.548362e-09
0.2958984375,3.49246e-09
0.296875,8.58563e-09
0.2978515625,7.566996e-09
0.298828125,7.566996e-09
0.2998046875,7.566996e-09
0.30078125,5.529728e-09
0.3017578125,4.511094e-09
0.302734375,-1.600711e-09
0.3037109375,4.511094e-09
0.3046875,1.455192e-09
0.3056640625,3.49246e-09
0.306640625,5.529728e-09
0.3076171875,1.455192e-09
0.30859375,4.365575e-10
0.3095703125,1.455192e-09
0.310546875,2.473826e-09
0.3115234375,8.58563e-09
0.3125,5.529728e-09
0.3134765625,6.548362e-09
0.314453125,7.566996e-09
0.3154296875,1.164153e-08
0.31640625,1.266017e-08
0.3173828125,1.36788e-08
0.318359375,1.36788e-08
0.3193359375,1.266017e-08
0.3203125,7.566996e-09
0.3212890625,5.529728e-09
0.322265625,1.469743e-08
0.3232421875,8.58563e-09
0.32421875,7.566996e-09
0.3251953125,1.266017e-08
0.326171875,1.06229e-08
0.3271484375,1.469743e-08
0.328125,3.49246e-09
0.3291015625,6.548362e-09
0.330078125,5.529728e-09
0.3310546875,2.473826e-09
0.33203125,2.473826e-09
0.3330078125,7.566996e-09
0.333984375,7.566996e-09
0.3349609375,5.529728e-09
0.3359375,7.566996e-09
0.3369140625,6.548362e-09
0.337890625,2.473826e-09
0.3388671875,5.529728e-09
0.33984375,2.473826e-09
0.3408203125,5.529728e-09
0.341796875,5.529728e-09
0.3427734375,8.58563e-09
0.34375,1.164153e-08
0.3447265625,1.164153e-08
0.345703125,7.566996e-09
0.3466796875,8.58563e-09
0.34765625,9.604264e-09
0.3486328125,8.58563e-09
0.349609375,8.58563e-09
0.3505859375,9.604264e-09
0.3515625,9.604264e-09
0.3525390625,1.36788e-08
0.353515625,1.266017e-08
0.3544921875,1.164153e-08
0.35546875,6.548362e-09
0.3564453125,8.58563e-09
0.357421875,7.566996e-09
0.3583984375,4.511094e-09
0.359375,8.58563e-09
0.3603515625,8.58563e-09
0.361328125,9.604264e-09
0.3623046875,4.511094e-09
0.36328125,7.566996e-09
0.3642578125,4.511094e-09
0.365234375,5.529728e-09
0.3662109375,5.529728e-09
0.3671875,4.511094e-09
0.3681640625,4.511094e-09
0.369140625,4.511094e-09
0.3701171875,7.566996e-09
0.37109375,7.566996e-09
0.3720703125,1.36788e-08
0.373046875,1.266017e-08
0.3740234375,1.36788e-08
0.375,7.566996e-09
0.3759765625,4.511094e-09
0.376953125,5.529728e-09
0.3779296875,3.49246e-09
0.37890625,6.548362e-09
0.3798828125,7.566996e-09
0.380859375,8.58563e-09
0.3818359375,1.571607e-08
0.3828125,1.164153e-08
0.3837890625,2.473826e-09
0.384765625,4.511094e-09
0.3857421875,2.473826e-09
0.38671875,7.566996e-09
0.3876953125,6.548362e-09
0.388671875,1.266017e-08
0.3896484375,8.58563e-09
0.390625,7.566996e-09
0.3916015625,4.511094e-09
0.392578125,6.548362e-09
0.3935546875,3.49246e-09
0.39453125,4.511094e-09
0.3955078125,4.511094e-09
0.396484375,5.529728e-09
0.3974609375,4.511094e-09
0.3984375,1.36788e-08
0.3994140625,1.266017e-08
0.400390625,8.58563e-09
0.4013671875,8.58563e-09
0.40234375,5.529728e-09
0.4033203125,8.58563e-09
0.404296875,9.604264e-09
0.4052734375,6.548362e-09
0.40625,3.49246e-09
0.4072265625,6.548362e-09
0.408203125,1.164153e-08
0.4091796875,1.164153e-08
0.41015625,6.548362e-09
0.4111328125,5.529728e-09
0.412109375,3.49246e-09
0.4130859375,6.548362e-09
0.4140625,8.58563e-09
0.4150390625,7.566996e-09
0.416015625,9.604264e-09
0.4169921875,4.511094e-09
0.41796875,6.548362e-09
0.4189453125,-5.820766e-10
0.419921875,6.548362e-09
0.4208984375,8.58563e-09
0.421875,4.365575e-10
0.4228515625,1.455192e-09
0.423828125,6.548362e-09
0.4248046875,7.566996e-09
0.42578125,7.566996e-09
0.4267578125,8.58563e-09
0.427734375,1.06229e-08
0.4287109375,1.266017e-08
0.4296875,4.511094e-09
0.4306640625,5.529728e-09
0.431640625,5.529728e-09
0.4326171875,2.473826e-09
0.43359375,7.566996e-09
0.4345703125,8.58563e-09
0.435546875,1.164153e-08
0.4365234375,8.58563e-09
0.4375,8.58563e-09
0.4384765625,2.473826e-09
0.439453125,5.529728e-09
0.4404296875,6.548362e-09
0.44140625,1.455192e-09
0.4423828125,2.473826e-09
0.443359375,5.529728e-09
0.4443359375,1.06229e-08
0.4453125,2.473826e-09
0.4462890625,1.06229e-08
0.447265625,4.511094e-09
0.4482421875,2.473826e-09
0.44921875,8.58563e-09
0.4501953125,1.06229e-08
0.451171875,7.566996e-09
0.4521484375,1.266017e-08
0.453125,1.571607e-08
0.4541015625,8.58563e-09
0.455078125,1.469743e-08
0.4560546875,1.06229e-08
0.45703125,1.164153e-08
0.4580078125,1.06229e-08
0.458984375,1.06229e-08
0.4599609375,1.266017e-08
0.4609375,1.06229e-08
0.4619140625,8.58563e-09
0.462890625,1.06229e-08
0.4638671875,1.571607e-08
0.46484375,1.571607e-08
0.4658203125,1.06229e-08
0.466796875,1.36788e-08
0.4677734375,1.06229e-08
0.46875,8.58563e-09
0.4697265625,1.266017e-08
0.470703125,1.06229e-08
0.4716796875,7.566996e-09
0.47265625,1.06229e-08
0.4736328125,1.266017e-08
0.474609375,1.266017e-08
0.4755859375,1.266017e-08
0.4765625,1.06229e-08
0.4775390625,9.604264e-09
0.478515625,6.548362e-09
0.4794921875,1.164153e-08
0.48046875,1.97906e-08
0.4814453125,2.182787e-08
0.482421875,1.67347e-08
0.4833984375,1.36788e-08
0.484375,1.266017e-08
0.4853515625,9.604264e-09
0.486328125,8.58563e-09
0.4873046875,1.164153e-08
0.48828125,1.164153e-08
0.4892578125,1.775334e-08
0.490234375,1.469743e-08
0.4912109375,1.67347e-08
0.4921875,1.97906e-08
0.4931640625,1.67347e-08
0.494140625,1.469743e-08
0.4951171875,7.566996e-09
0.49609375,1.06229e-08
0.4970703125,1.164153e-08
0.498046875,1.97906e-08
0.4990234375,1.266017e-08
0.5,1.571607e-08
0.5009765625,1.571607e-08
0.501953125,1.36788e-08
0.5029296875,1.469743e-08
0.50390625,1.266017e-08
0.5048828125,1.775334e-08
0.505859375,1.06229e-08
0.5068359375,1.877197e-08
0.5078125,2.284651e-08
0.5087890625,1.877197e-08
0.509765625,2.895831e-08
0.5107421875,2.182787e-08
0.51171875,1.67347e-08
0.5126953125,2.080924e-08
0.513671875,1.469743e-08
0.5146484375,1.67347e-08
0.515625,1.877197e-08
0.5166015625,1.67347e-08
0.517578125,2.182787e-08
0.5185546875,3.201421e-08
0.51953125,2.182787e-08
0.5205078125,2.080924e-08
0.521484375,2.182787e-08
0.5224609375,1.36788e-08
0.5234375,1.36788e-08
0.5244140625,2.080924e-08
0.525390625,1.877197e-08
0.5263671875,2.284651e-08
0.52734375,1.164153e-08
0.5283203125,1.571607e-08
0.529296875,1.67347e-08
0.5302734375,2.182787e-08
0.53125,2.386514e-08
0.5322265625,1.775334e-08
0.533203125,1.36788e-08
0.5341796875,2.488378e-08
0.53515625,2.386514e-08
0.5361328125,2.182787e-08
0.537109375,2.692104e-08
0.5380859375,2.284651e-08
0.5390625,2.284651e-08
0.5400390625,2.895831e-08
0.541015625,1.97906e-08
0.5419921875,2.284651e-08
0.54296875,2.488378e-08
0.5439453125,1.67347e-08
0.544921875,2.590241e-08
0.5458984375,2.895831e-08
0.546875,2.997695e-08
0.5478515625,2.488378e-08
0.548828125,2.284651e-08
0.5498046875,1.877197e-08
0.55078125,1.877197e-08
0.5517578125,2.284651e-08
0.552734375,3.303285e-08
0.5537109375,3.303285e-08
0.5546875,2.284651e-08
0.5556640625,3.507012e-08
0.556640625,3.201421e-08
0.5576171875,2.793968e-08
0.55859375,2.590241e-08
0.5595703125,2.488378e-08
0.560546875,2.590241e-08
0.5615234375,2.692104e-08
0.5625,3.608875e-08
0.5634765625,3.812602e-08
0.564453125,3.507012e-08
0.5654296875,3.405148e-08
0.56640625,3.303285e-08
0.5673828125,3.405148e-08
0.568359375,3.405148e-08
0.5693359375,3.507012e-08
0.5703125,2.793968e-08
0.5712890625,3.201421e-08
0.572265625,3.812602e-08
0.5732421875,3.812602e-08
0.57421875,3.507012e-08
0.5751953125,3.914465e-08
0.576171875,3.914465e-08
0.5771484375,3.507012e-08
0.578125,3.914465e-08
0.5791015625,4.016329e-08
0.580078125,4.220055e-08
0.5810546875,4.423782e-08
0.58203125,4.016329e-08
0.5830078125,4.321919e-08
0.583984375,3.812602e-08
0.5849609375,4.423782e-08
0.5859375,4.831236e-08
0.5869140625,4.321919e-08
0.587890625,4.525646e-08
0.5888671875,5.136826e-08
0.58984375,5.034963e-08
0.5908203125,5.54428e-08
0.591796875,5.646143e-08
0.5927734375,5.646143e-08
0.59375,6.053597e-08
0.5947265625,5.748007e-08
0.595703125,6.257324e-08
0.5966796875,6.359187e-08
0.59765625,6.053597e-08
0.5986328125,6.257324e-08
0.599609375,7.275958e-08
0.6005859375,7.683411e-08
0.6015625,8.192728e-08
0.6025390625,7.581548e-08
0.603515625,8.396455e-08
0.6044921875,7.785275e-08
0.60546875,8.498318e-08
0.6064453125,9.007636e-08
0.607421875,9.313226e-08
0.6083984375,9.720679e-08
0.609375,9.822543e-08
0.6103515625,1.002627e-07
0.611328125,1.023e-07
0.6123046875,1.094304e-07
0.61328125,1.155422e-07
0.6142578125,1.165608e-07
0.615234375,1.247099e-07
0.6162109375,1.277658e-07
0.6171875,1.369335e-07
0.6181640625,1.440931e-07
0.619140625,1.502049e-07
0.6201171875,1.573353e-07
0.62109375,1.603912e-07
0.6220703125,1.726148e-07
0.623046875,1.787266e-07
0.6240234375,1.878943e-07
0.625,1.97062e-07
0.6259765625,2.072484e-07
0.626953125,2.225279e-07
0.6279296875,2.367888e-07
0.62890625,2.530869e-07
0.6298828125,2.683664e-07
0.630859375,2.836459e-07
0.6318359375,2.979068e-07
0.6328125,3.203168e-07
0.6337890625,3.386522e-07
0.634765625,3.722962e-07
0.6357421875,3.977621e-07
0.63671875,4.334142e-07
0.6376953125,4.73141e-07
0.638671875,5.23054e-07
0.6396484375,5.740148e-07
0.640625,6.412447e-07
0.6416015625,7.186609e-07
0.642578125,8.124043e-07
0.6435546875,9.2751e-07
0.64453125,1.07626e-06
0.6455078125,1.275941e-06
0.646484375,1.52248e-06
0.6474609375,1.784298e-06
0.6484375,1.445063e-06
0.6494140625,1.196458e-06
0.650390625,1.097651e-06
0.6513671875,8.877832e-07
0.65234375,7.369963e-07
0.6533203125,6.280025e-07
0.654296875,5.332404e-07
0.6552734375,4.476751e-07
0.65625,3.67203e-07
0.6572265625,2.887391e-07
0.658203125,2.072484e-07
0.6591796875,1.400185e-07
0.66015625,8.600182e-08
0.6611328125,4.220055e-08
0.662109375,2.692104e-08
0.6630859375,2.182787e-08
0.6640625,1.67347e-08
0.6650390625,1.36788e-08
0.666015625,2.284651e-08
0.6669921875,2.386514e-08
0.66796875,2.895831e-08
0.6689453125,3.303285e-08
0.669921875,4.118192e-08
0.6708984375,4.525646e-08
0.671875,4.831236e-08
0.6728515625,7.275958e-08
0.673828125,8.905772e-08
0.6748046875,1.084118e-07
0.67578125,1.379813e-07
0.6767578125,1.583539e-07
0.677734375,1.858571e-07
0.6787109375,2.092856e-07
0.6796875,2.316956e-07
0.6806640625,2.449378e-07
0.681640625,2.61236e-07
0.6826171875,2.765155e-07
0.68359375,2.907764e-07
0.6845703125,2.938323e-07
0.685546875,2.948509e-07
0.6865234375,2.928136e-07
0.6875,2.877205e-07
0.6884765625,2.754969e-07
0.689453125,2.683664e-07
0.6904296875,2.622546e-07
0.69140625,2.541055e-07
0.6923828125,2.408633e-07
0.693359375,2.296583e-07
0.6943359375,2.143788e-07
0.6953125,2.021552e-07
0.6962890625,1.909502e-07
0.697265625,1.77708e-07
0.6982421875,1.726148e-07
0.69921875,1.654844e-07
0.7001953125,1.624285e-07
0.701171875,1.593726e-07
0.7021484375,1.542794e-07
0.703125,1.532608e-07
0.7041015625,1.542794e-07
0.705078125,1.55298e-07
0.7060546875,1.55298e-07
0.70703125,1.502049e-07
0.7080078125,1.512235e-07
0.708984375,1.491862e-07
0.7099609375,1.481676e-07
0.7109375,1.420558e-07
0.7119140625,1.32859e-07
0.712890625,1.226726e-07
0.7138671875,1.145236e-07
0.71484375,1.043372e-07
0.7158203125,9.415089e-08
0.716796875,7.377821e-08
0.7177734375,6.868504e-08
0.71875,5.54428e-08
0.7197265625,4.423782e-08
0.720703125,2.997695e-08
0.7216796875,2.488378e-08
0.72265625,2.182787e-08
0.7236328125,1.97906e-08
0.724609375,1.877197e-08
0.7255859375,1.36788e-08
0.7265625,1.164153e-08
0.7275390625,1.266017e-08
0.728515625,1.469743e-08
0.7294921875,1.877197e-08
0.73046875,1.36788e-08
0.7314453125,1.67347e-08
0.732421875,1.266017e-08
0.7333984375,1.775334e-08
0.734375,1.469743e-08
0.7353515625,1.571607e-08
0.736328125,1.97906e-08
0.7373046875,2.182787e-08
0.73828125,2.488378e-08
0.7392578125,2.692104e-08
0.740234375,2.793968e-08
0.7412109375,2.895831e-08
0.7421875,2.692104e-08
0.7431640625,2.386514e-08
0.744140625,2.080924e-08
0.7451171875,2.590241e-08
0.74609375,2.284651e-08
0.7470703125,2.182787e-08
0.748046875,2.284651e-08
0.7490234375,1.877197e-08
0.75,1.469743e-08
0.7509765625,1.775334e-08
0.751953125,1.67347e-08
0.7529296875,1.06229e-08
0.75390625,8.58563e-09
0.7548828125,1.06229e-08
0.755859375,1.06229e-08
0.7568359375,1.06229e-08
0.7578125,1.266017e-08
0.7587890625,7.566996e-09
0.759765625,4.511094e-09
0.7607421875,1.455192e-09
0.76171875,4.365575e-10
0.7626953125,-2.619345e-09
0.763671875,2.473826e-09
0.7646484375,-3.637979e-09
0.765625,-2.619345e-09
0.7666015625,-5.820766e-10
0.767578125,-1.600711e-09
0.7685546875,-1.076842e-08
0.76953125,-2.197339e-08
0.7705078125,-3.012246e-08
0.771484375,-3.012246e-08
0.7724609375,-3.827154e-08
0.7734375,-3.012246e-08
0.7744140625,-4.132744e-08
0.775390625,-5.864422e-08
0.7763671875,-7.5961e-08
0.77734375,-8.923234e-08
0.7783203125,-1.146982e-07
0.779296875,-1.360895e-07
0.7802734375,-1.707231e-07
0.78125,-1.900771e-07
0.7822265625,-2.053566e-07
0.783203125,-2.175802e-07
0.7841796875,-2.501765e-07
0.78515625,-2.593442e-07
0.7861328125,-2.562883e-07
0.787109375,-2.76661e-07
0.7880859375,-2.899324e-07
0.7890625,-2.837915e-07
0.7900390625,-2.929883e-07
0.791015625,-3.001187e-07
0.7919921875,-3.011373e-07
0.79296875,-3.02156e-07
0.7939453125,-3.031746e-07
0.794921875,-2.991001e-07
0.7958984375,-2.970628e-07
0.796875,-2.868474e-07
0.7978515625,-2.899324e-07
0.798828125,-2.919696e-07
0.7998046875,-2.980814e-07
0.80078125,-2.950255e-07
0.8017578125,-2.950255e-07
0.802734375,-3.02156e-07
0.8037109375,-3.031746e-07
0.8046875,-3.092864e-07
0.8056640625,-3.164168e-07
0.806640625,-3.276218e-07
0.8076171875,-3.541063e-07
0.80859375,-3.928144e-07
0.8095703125,-4.264293e-07
0.810546875,-4.427275e-07
0.8115234375,-4.549511e-07
0.8125,-4.661561e-07
0.8134765625,-4.926405e-07
0.814453125,-5.507318e-07
0.8154296875,-7.310591e-07
0.81640625,-9.4602e-07
0.8173828125,-1.037697e-06
0.818359375,-1.001026e-06
0.8193359375,-9.714859e-07
0.8203125,-9.327778e-07
0.8212890625,-8.950592e-07
0.822265625,-8.543138e-07
0.8232421875,-8.166244e-07
0.82421875,-7.860654e-07
0.8251953125,-7.493945e-07
0.826171875,-7.239287e-07
0.8271484375,-6.841728e-07
0.828125,-6.464834e-07
0.8291015625,-6.098126e-07
0.830078125,-5.792535e-07
0.8310546875,-5.55825e-07
0.83203125,-5.14061e-07
0.8330078125,-4.916219e-07
0.833984375,-4.661561e-07
0.8349609375,-4.345784e-07
0.8359375,-4.091125e-07
0.8369140625,-3.826281e-07
0.837890625,-3.52069e-07
0.8388671875,-3.276218e-07
0.83984375,-3.072491e-07
0.8408203125,-2.87866e-07
0.841796875,-2.725865e-07
0.8427734375,-2.511952e-07
0.84375,-2.420275e-07
0.8447265625,-2.257293e-07
0.845703125,-2.104498e-07
0.8466796875,-1.951703e-07
0.84765625,-1.870212e-07
0.8486328125,-1.656299e-07
0.849609375,-1.584995e-07
0.8505859375,-1.472945e-07
0.8515625,-1.411827e-07
0.8525390625,-1.32015e-07
0.853515625,-1.279404e-07
0.8544921875,-1.2081e-07
0.85546875,-1.075678e-07
0.8564453125,-9.941868e-08
0.857421875,-9.738142e-08
0.8583984375,-9.228825e-08
0.859375,-8.006464e-08
0.8603515625,-7.9046e-08
0.861328125,-7.5961e-08
0.8623046875,-7.494236e-08
0.86328125,-7.188646e-08
0.8642578125,-6.271875e-08
0.865234375,-5.456968e-08
0.8662109375,-5.355105e-08
0.8671875,-4.845788e-08
0.8681640625,-4.234607e-08
0.869140625,-4.234607e-08
0.8701171875,-4.540198e-08
0.87109375,-4.030881e-08
0.8720703125,-4.030881e-08
0.873046875,-3.929017e-08
0.8740234375,-3.521563e-08
0.875,-3.623427e-08
0.8759765625,-3.215973e-08
0.876953125,-3.317837e-08
0.8779296875,-2.706656e-08
0.87890625,-2.910383e-08
0.8798828125,-3.11411e-08
0.880859375,-2.80852e-08
0.8818359375,-3.521563e-08
0.8828125,-2.80852e-08
0.8837890625,-2.197339e-08
0.884765625,-2.604793e-08
0.8857421875,-2.299203e-08
0.88671875,-2.604793e-08
0.8876953125,-1.993612e-08
0.888671875,-1.891749e-08
0.8896484375,-2.604793e-08
0.890625,-2.401066e-08
0.8916015625,-2.095476e-08
0.892578125,-2.197339e-08
0.8935546875,-2.197339e-08
0.89453125,-1.382432e-08
0.8955078125,-1.484295e-08
0.896484375,-9.749783e-09
0.8974609375,-1.688022e-08
0.8984375,-1.688022e-08
0.8994140625,-1.891749e-08
0.900390625,-1.789886e-08
0.9013671875,-2.095476e-08
0.90234375,-1.076842e-08
0.9033203125,-1.382432e-08
0.904296875,-9.749783e-09
0.9052734375,-9.749783e-09
0.90625,-1.484295e-08
0.9072265625,-7.712515e-09
0.908203125,-8.731149e-09
0.9091796875,-1.586159e-08
0.91015625,-1.178705e-08
0.9111328125,-1.076842e-08
0.912109375,-1.382432e-08
0.9130859375,-1.076842e-08
0.9140625,-1.178705e-08
0.9150390625,-1.280569e-08
0.916015625,-9.749783e-09
0.9169921875,-1.076842e-08
0.91796875,-1.076842e-08
0.9189453125,-1.178705e-08
0.919921875,-7.712515e-09
0.9208984375,-9.749783e-09
