Time (s),Current (A)
0.279296875,-1.280569e-08
0.2802734375,-5.675247e-09
0.28125,-3.637979e-09
0.2822265625,-5.820766e-10
0.283203125,-1.600711e-09
0.2841796875,-9.749783e-09
0.28515625,-5.820766e-10
0.2861328125,3.49246e-09
0.287109375,4.511094e-09
0.2880859375,2.473826e-09
0.2890625,4.365575e-10
0.2900390625,1.455192e-09
0.291015625,1.455192e-09
0.2919921875,-2.619345e-09
0.29296875,-5.820766e-10
0.2939453125,4.365575e-10
0.294921875,2.473826e-09
0.2958984375,2.473826e-09
0.296875,3.49246e-09
0.2978515625,6.548362e-09
0.298828125,-3.637979e-09
0.2998046875,-3.637979e-09
0.30078125,-1.178705e-08
0.3017578125,-5.820766e-10
0.302734375,-2.619345e-09
0.3037109375,3.49246e-09
0.3046875,3.49246e-09
0.3056640625,-1.600711e-09
0.306640625,-7.712515e-09
0.3076171875,-5.820766e-10
0.30859375,4.511094e-09
0.3095703125,-4.656613e-09
0.310546875,-4.656613e-09
0.3115234375,-5.675247e-09
0.3125,-5.820766e-10
0.3134765625,5.529728e-09
0.314453125,6.548362e-09
0.3154296875,-5.820766e-10
0.31640625,-1.600711e-09
0.3173828125,4.365575e-10
0.318359375,-1.600711e-09
0.3193359375,2.473826e-09
0.3203125,-3.637979e-09
0.3212890625,1.455192e-09
0.322265625,4.511094e-09
0.3232421875,2.473826e-09
0.32421875,5.529728e-09
0.3251953125,3.49246e-09
0.326171875,2.473826e-09
0.3271484375,1.455192e-09
0.328125,-2.619345e-09
0.3291015625,-5.820766e-10
0.330078125,2.473826e-09
0.3310546875,3.49246e-09
0.33203125,3.49246e-09
0.3330078125,2.473826e-09
0.333984375,-5.820766e-10
0.3349609375,1.455192e-09
0.3359375,4.365575e-10
0.3369140625,-4.656613e-09
0.337890625,-2.619345e-09
0.3388671875,3.49246e-09
0.33984375,3.49246e-09
0.3408203125,1.455192e-09
0.341796875,1.06229e-08
0.3427734375,6.548362e-09
0.34375,2.473826e-09
0.3447265625,4.511094e-09
0.345703125,4.365575e-10
0.3466796875,-5.820766e-10
0.34765625,1.455192e-09
0.3486328125,-5.820766e-10
0.349609375,4.365575e-10
0.3505859375,4.365575e-10
0.3515625,7.566996e-09
0.3525390625,-5.820766e-10
0.353515625,4.511094e-09
0.3544921875,3.49246e-09
0.35546875,-3.637979e-09
0.3564453125,-5.820766e-10
0.357421875,1.455192e-09
0.3583984375,3.49246e-09
0.359375,1.455192e-09
0.3603515625,3.49246e-09
0.361328125,-1.600711e-09
0.3623046875,2.473826e-09
0.36328125,1.455192e-09
0.3642578125,4.511094e-09
0.365234375,3.49246e-09
0.3662109375,-3.637979e-09
0.3671875,7.566996e-09
0.3681640625,8.58563e-09
0.369140625,1.164153e-08
0.3701171875,6.548362e-09
0.37109375,6.548362e-09
0.3720703125,9.604264e-09
0.373046875,5.529728e-09
0.3740234375,2.473826e-09
0.375,-5.820766e-10
0.3759765625,4.511094e-09
0.376953125,6.548362e-09
0.3779296875,6.548362e-09
0.37890625,6.548362e-09
0.3798828125,6.548362e-09
0.380859375,5.529728e-09
0.3818359375,1.455192e-09
0.3828125,-5.820766e-10
0.3837890625,1.455192e-09
0.384765625,-5.820766e-10
0.3857421875,4.511094e-09
0.38671875,5.529728e-09
0.3876953125,1.455192e-09
0.388671875,-1.600711e-09
0.3896484375,-1.600711e-09
0.390625,-1.600711e-09
0.3916015625,3.49246e-09
0.392578125,-6.693881e-09
0.3935546875,4.365575e-10
0.39453125,1.455192e-09
0.3955078125,1.455192e-09
0.396484375,4.511094e-09
0.3974609375,4.511094e-09
0.3984375,4.511094e-09
0.3994140625,4.511094e-09
0.400390625,3.49246e-09
0.4013671875,2.473826e-09
0.40234375,3.49246e-09
0.4033203125,-1.600711e-09
0.404296875,1.455192e-09
0.4052734375,5.529728e-09
0.40625,1.164153e-08
0.4072265625,1.164153e-08
0.408203125,7.566996e-09
0.4091796875,7.566996e-09
0.41015625,4.365575e-10
0.4111328125,1.455192e-09
0.412109375,4.511094e-09
0.4130859375,4.365575e-10
0.4140625,2.473826e-09
0.4150390625,4.365575e-10
0.416015625,4.365575e-10
0.4169921875,3.49246e-09
0.41796875,1.455192e-09
0.4189453125,-5.820766e-10
0.419921875,-5.820766e-10
0.4208984375,1.455192e-09
0.421875,4.365575e-10
0.4228515625,1.455192e-09
0.423828125,5.529728e-09
0.4248046875,6.548362e-09
0.42578125,1.455192e-09
0.4267578125,3.49246e-09
0.427734375,4.365575e-10
0.4287109375,1.455192e-09
0.4296875,-1.600711e-09
0.4306640625,4.365575e-10
0.431640625,3.49246e-09
0.4326171875,6.548362e-09
0.43359375,6.548362e-09
0.4345703125,6.548362e-09
0.435546875,4.511094e-09
0.4365234375,2.473826e-09
0.4375,3.49246e-09
0.4384765625,-1.600711e-09
0.439453125,4.365575e-10
0.4404296875,5.529728e-09
0.44140625,2.473826e-09
0.4423828125,5.529728e-09
0.443359375,2.473826e-09
0.4443359375,4.365575e-10
0.4453125,2.473826e-09
0.4462890625,2.473826e-09
0.447265625,1.455192e-09
0.4482421875,-5.820766e-10
0.44921875,2.473826e-09
0.4501953125,1.455192e-09
0.451171875,1.455192e-09
0.4521484375,4.511094e-09
0.453125,6.548362e-09
0.4541015625,1.455192e-09
0.455078125,5.529728e-09
0.4560546875,3.49246e-09
0.45703125,1.455192e-09
0.4580078125,4.365575e-10
0.458984375,3.49246e-09
0.4599609375,-1.600711e-09
0.4609375,7.566996e-09
0.4619140625,6.548362e-09
0.462890625,3.49246e-09
0.4638671875,4.365575e-10
0.46484375,5.529728e-09
0.4658203125,-1.600711e-09
0.466796875,3.49246e-09
0.4677734375,3.49246e-09
0.46875,4.511094e-09
0.4697265625,4.511094e-09
0.470703125,4.365575e-10
0.4716796875,-1.600711e-09
0.47265625,4.511094e-09
0.4736328125,5.529728e-09
0.474609375,-2.619345e-09
0.4755859375,3.49246e-09
0.4765625,1.455192e-09
0.4775390625,6.548362e-09
0.478515625,7.566996e-09
0.4794921875,8.58563e-09
0.48046875,5.529728e-09
0.4814453125,3.49246e-09
0.482421875,5.529728e-09
0.4833984375,4.511094e-09
0.484375,3.49246e-09
0.4853515625,-5.820766e-10
0.486328125,-5.820766e-10
0.4873046875,3.49246e-09
0.48828125,7.566996e-09
0.4892578125,4.511094e-09
0.490234375,9.604264e-09
0.4912109375,5.529728e-09
0.4921875,-1.600711e-09
0.4931640625,-5.820766e-10
0.494140625,-2.619345e-09
0.4951171875,4.511094e-09
0.49609375,5.529728e-09
0.4970703125,5.529728e-09
0.498046875,4.365575e-10
0.4990234375,4.511094e-09
0.5,2.473826e-09
0.5009765625,6.548362e-09
0.501953125,1.455192e-09
0.5029296875,6.548362e-09
0.50390625,4.511094e-09
0.5048828125,6.548362e-09
0.505859375,6.548362e-09
0.5068359375,8.58563e-09
0.5078125,5.529728e-09
0.5087890625,6.548362e-09
0.509765625,3.49246e-09
0.5107421875,2.473826e-09
0.51171875,7.566996e-09
0.5126953125,4.365575e-10
0.513671875,4.365575e-10
0.5146484375,3.49246e-09
0.515625,9.604264e-09
0.5166015625,7.566996e-09
0.517578125,7.566996e-09
0.5185546875,7.566996e-09
0.51953125,3.49246e-09
0.5205078125,4.511094e-09
0.521484375,4.365575e-10
0.5224609375,7.566996e-09
0.5234375,6.548362e-09
0.5244140625,8.58563e-09
0.525390625,2.473826e-09
0.5263671875,3.49246e-09
0.52734375,4.511094e-09
0.5283203125,5.529728e-09
0.529296875,5.529728e-09
0.5302734375,4.511094e-09
0.53125,7.566996e-09
0.5322265625,5.529728e-09
0.533203125,1.164153e-08
0.5341796875,9.604264e-09
0.53515625,1.775334e-08
0.5361328125,7.566996e-09
0.537109375,1.06229e-08
0.5380859375,4.511094e-09
0.5390625,8.58563e-09
0.5400390625,2.473826e-09
0.541015625,9.604264e-09
0.5419921875,6.548362e-09
0.54296875,5.529728e-09
0.5439453125,9.604264e-09
0.544921875,1.164153e-08
0.5458984375,8.58563e-09
0.546875,5.529728e-09
0.5478515625,3.49246e-09
0.548828125,2.473826e-09
0.5498046875,9.604264e-09
0.55078125,5.529728e-09
0.5517578125,8.58563e-09
0.552734375,6.548362e-09
0.5537109375,1.455192e-09
0.5546875,9.604264e-09
0.5556640625,1.266017e-08
0.556640625,4.511094e-09
0.5576171875,3.49246e-09
0.55859375,3.49246e-09
0.5595703125,3.49246e-09
0.560546875,9.604264e-09
0.5615234375,1.164153e-08
0.5625,1.164153e-08
0.5634765625,1.06229e-08
0.564453125,8.58563e-09
0.5654296875,8.58563e-09
0.56640625,4.511094e-09
0.5673828125,7.566996e-09
0.568359375,6.548362e-09
0.5693359375,1.164153e-08
0.5703125,7.566996e-09
0.5712890625,1.266017e-08
0.572265625,6.548362e-09
0.5732421875,1.164153e-08
0.57421875,7.566996e-09
0.5751953125,8.58563e-09
0.576171875,7.566996e-09
0.5771484375,1.06229e-08
0.578125,8.58563e-09
0.5791015625,1.164153e-08
0.580078125,8.58563e-09
0.5810546875,9.604264e-09
0.58203125,6.548362e-09
0.5830078125,1.164153e-08
0.583984375,5.529728e-09
0.5849609375,1.266017e-08
0.5859375,1.06229e-08
0.5869140625,1.06229e-08
0.587890625,1.06229e-08
0.5888671875,1.97906e-08
0.58984375,1.775334e-08
0.5908203125,1.67347e-08
0.591796875,1.164153e-08
0.5927734375,9.604264e-09
0.59375,8.58563e-09
0.5947265625,1.06229e-08
0.595703125,1.06229e-08
0.5966796875,1.266017e-08
0.59765625,2.284651e-08
0.5986328125,2.488378e-08
0.599609375,1.469743e-08
0.6005859375,1.469743e-08
0.6015625,1.164153e-08
0.6025390625,1.67347e-08
0.603515625,1.266017e-08
0.6044921875,1.36788e-08
0.60546875,1.469743e-08
0.6064453125,1.571607e-08
0.607421875,1.06229e-08
0.6083984375,1.266017e-08
0.609375,1.164153e-08
0.6103515625,1.469743e-08
0.611328125,1.06229e-08
0.6123046875,1.571607e-08
0.61328125,1.36788e-08
0.6142578125,1.571607e-08
0.615234375,1.97906e-08
0.6162109375,1.877197e-08
0.6171875,2.284651e-08
0.6181640625,1.97906e-08
0.619140625,2.182787e-08
0.6201171875,2.182787e-08
0.62109375,1.67347e-08
0.6220703125,1.67347e-08
0.623046875,1.97906e-08
0.6240234375,2.284651e-08
0.625,2.080924e-08
0.6259765625,2.488378e-08
0.626953125,2.386514e-08
0.6279296875,1.97906e-08
0.62890625,2.386514e-08
0.6298828125,1.67347e-08
0.630859375,1.469743e-08
0.6318359375,1.36788e-08
0.6328125,1.469743e-08
0.6337890625,2.386514e-08
0.634765625,2.488378e-08
0.6357421875,2.182787e-08
0.63671875,1.67347e-08
0.6376953125,2.080924e-08
0.638671875,1.469743e-08
0.6396484375,2.182787e-08
0.640625,1.571607e-08
0.6416015625,2.182787e-08
0.642578125,3.099558e-08
0.6435546875,3.405148e-08
0.64453125,3.507012e-08
0.6455078125,3.405148e-08
0.646484375,2.793968e-08
0.6474609375,2.692104e-08
0.6484375,2.692104e-08
0.6494140625,2.590241e-08
0.650390625,2.284651e-08
0.6513671875,2.284651e-08
0.65234375,2.997695e-08
0.6533203125,3.201421e-08
0.654296875,3.812602e-08
0.6552734375,3.608875e-08
0.65625,3.099558e-08
0.6572265625,2.692104e-08
0.658203125,2.793968e-08
0.6591796875,2.793968e-08
0.66015625,2.793968e-08
0.6611328125,3.507012e-08
0.662109375,2.793968e-08
0.6630859375,3.099558e-08
0.6640625,3.608875e-08
0.6650390625,3.608875e-08
0.666015625,3.914465e-08
0.6669921875,4.220055e-08
0.66796875,3.201421e-08
0.6689453125,3.608875e-08
0.669921875,4.016329e-08
0.6708984375,3.710738e-08
0.671875,5.034963e-08
0.6728515625,4.831236e-08
0.673828125,4.831236e-08
0.6748046875,4.627509e-08
0.67578125,4.627509e-08
0.6767578125,4.933099e-08
0.677734375,4.831236e-08
0.6787109375,4.627509e-08
0.6796875,5.750917e-08
0.6806640625,5.750917e-08
0.681640625,5.750917e-08
0.6826171875,5.954644e-08
0.68359375,6.260234e-08
0.6845703125,5.85278e-08
0.685546875,5.954644e-08
0.6865234375,6.158371e-08
0.6875,6.565824e-08
0.6884765625,7.177005e-08
0.689453125,7.177005e-08
0.6904296875,7.788185e-08
0.69140625,7.890048e-08
0.6923828125,7.788185e-08
0.693359375,8.908683e-08
0.6943359375,8.501229e-08
0.6953125,8.908683e-08
0.6962890625,9.010546e-08
0.697265625,1.033477e-07
0.6982421875,1.094595e-07
0.69921875,1.084409e-07
0.7001953125,1.145527e-07
0.701171875,1.186272e-07
0.7021484375,1.176086e-07
0.703125,1.298322e-07
0.7041015625,1.318695e-07
0.705078125,1.369626e-07
0.7060546875,1.47149e-07
0.70703125,1.573353e-07
0.7080078125,1.66503e-07
0.708984375,1.777371e-07
0.7099609375,1.889421e-07
0.7109375,1.930166e-07
0.7119140625,2.042216e-07
0.712890625,2.123707e-07
0.7138671875,2.22557e-07
0.71484375,2.357992e-07
0.7158203125,2.541346e-07
0.716796875,2.714514e-07
0.7177734375,2.846937e-07
0.71875,3.081514e-07
0.7197265625,3.234309e-07
0.720703125,3.499154e-07
0.7216796875,3.763998e-07
0.72265625,4.049216e-07
0.7236328125,4.385656e-07
0.724609375,4.79311e-07
0.7255859375,5.292532e-07
0.7265625,5.913898e-07
0.7275390625,6.545743e-07
0.728515625,7.370836e-07
0.7294921875,8.318457e-07
0.73046875,9.449432e-07
0.7314453125,1.09573e-06
0.732421875,1.296459e-06
0.7333984375,1.539971e-06
0.734375,1.746812e-06
0.7353515625,1.389184e-06
0.736328125,1.174194e-06
0.7373046875,1.084525e-06
0.73828125,8.72591e-07
0.7392578125,7.299532e-07
0.740234375,6.107439e-07
0.7412109375,5.139445e-07
0.7421875,4.273606e-07
0.7431640625,3.50934e-07
0.744140625,2.663583e-07
0.7451171875,1.848675e-07
0.74609375,1.176086e-07
0.7470703125,5.54719e-08
0.748046875,2.284651e-08
0.7490234375,1.06229e-08
0.75,4.511094e-09
0.7509765625,1.571607e-08
0.751953125,1.775334e-08
0.7529296875,2.488378e-08
0.75390625,2.997695e-08
0.7548828125,3.710738e-08
0.755859375,4.627509e-08
0.7568359375,4.220055e-08
0.7578125,5.445327e-08
0.7587890625,6.565824e-08
0.759765625,7.482595e-08
0.7607421875,9.316136e-08
0.76171875,1.13534e-07
0.7626953125,1.35944e-07
0.763671875,1.654844e-07
0.7646484375,1.930166e-07
0.765625,2.144079e-07
0.7666015625,2.296874e-07
0.767578125,2.541346e-07
0.7685546875,2.653396e-07
0.76953125,2.745073e-07
0.7705078125,2.877496e-07
0.771484375,2.887682e-07
0.7724609375,2.867309e-07
0.7734375,2.75526e-07
0.7744140625,2.714514e-07
0.775390625,2.602465e-07
0.7763671875,2.480228e-07
0.77734375,2.388551e-07
0.7783203125,2.164452e-07
0.779296875,2.082961e-07
0.7802734375,1.930166e-07
0.78125,1.869048e-07
0.7822265625,1.756998e-07
0.783203125,1.593726e-07
0.7841796875,1.522421e-07
0.78515625,1.420558e-07
0.7861328125,1.379813e-07
0.787109375,1.328881e-07
0.7880859375,1.308508e-07
0.7890625,1.206645e-07
0.7900390625,1.206645e-07
0.791015625,1.114968e-07
0.7919921875,1.176086e-07
0.79296875,1.227017e-07
0.7939453125,1.328881e-07
0.794921875,1.328881e-07
0.7958984375,1.35944e-07
0.796875,1.318695e-07
0.7978515625,1.288136e-07
0.798828125,1.186272e-07
0.7998046875,1.176086e-07
0.80078125,1.155713e-07
0.8017578125,1.064036e-07
0.802734375,9.621726e-08
0.8037109375,8.806819e-08
0.8046875,7.177005e-08
0.8056640625,5.238689e-08
0.806640625,4.321919e-08
0.8076171875,2.793968e-08
0.80859375,2.488378e-08
0.8095703125,2.080924e-08
0.810546875,1.67347e-08
0.8115234375,7.566996e-09
0.8125,9.604264e-09
0.8134765625,8.58563e-09
0.814453125,6.548362e-09
0.8154296875,4.511094e-09
0.81640625,2.473826e-09
0.8173828125,1.06229e-08
0.818359375,8.58563e-09
0.8193359375,1.164153e-08
0.8203125,1.469743e-08
0.8212890625,1.469743e-08
0.822265625,1.36788e-08
0.8232421875,1.469743e-08
0.82421875,1.877197e-08
0.8251953125,1.469743e-08
0.826171875,2.182787e-08
0.8271484375,1.775334e-08
0.828125,1.775334e-08
0.8291015625,1.97906e-08
0.830078125,1.775334e-08
0.8310546875,2.488378e-08
0.83203125,1.469743e-08
0.8330078125,1.266017e-08
0.833984375,1.469743e-08
0.8349609375,1.36788e-08
0.8359375,1.469743e-08
0.8369140625,1.67347e-08
0.837890625,1.571607e-08
0.8388671875,7.566996e-09
0.83984375,4.511094e-09
0.8408203125,4.365575e-10
0.841796875,-3.637979e-09
0.8427734375,-3.637979e-09
0.84375,-1.076842e-08
0.8447265625,-3.637979e-09
0.845703125,-1.600711e-09
0.8466796875,-2.619345e-09
0.84765625,-9.749783e-09
0.8486328125,-1.178705e-08
0.849609375,-1.382432e-08
0.8505859375,-1.993612e-08
0.8515625,-2.095476e-08
0.8525390625,-1.484295e-08
0.853515625,-1.586159e-08
0.8544921875,-2.095476e-08
0.85546875,-2.910383e-08
0.8564453125,-2.706656e-08
0.857421875,-3.827154e-08
0.8583984375,-4.642061e-08
0.859375,-5.660695e-08
0.8603515625,-6.784103e-08
0.861328125,-8.719508e-08
0.8623046875,-1.075678e-07
0.86328125,-1.2081e-07
0.8642578125,-1.411827e-07
0.865234375,-1.534063e-07
0.8662109375,-1.717417e-07
0.8671875,-1.850131e-07
0.8681640625,-2.053857e-07
0.869140625,-2.26777e-07
0.8701171875,-2.451125e-07
0.87109375,-2.532615e-07
0.8720703125,-2.614106e-07
0.873046875,-2.654851e-07
0.8740234375,-2.675224e-07
0.875,-2.695597e-07
0.8759765625,-2.766901e-07
0.876953125,-2.787274e-07
0.8779296875,-2.919696e-07
0.87890625,-2.919696e-07
0.8798828125,-2.889137e-07
0.880859375,-2.828019e-07
0.8818359375,-2.889137e-07
0.8828125,-2.889137e-07
0.8837890625,-2.838206e-07
0.884765625,-2.878951e-07
0.8857421875,-2.858578e-07
0.88671875,-2.889137e-07
0.8876953125,-2.858578e-07
0.888671875,-2.929883e-07
0.8896484375,-2.980814e-07
0.890625,-3.032037e-07
0.8916015625,-3.123714e-07
0.892578125,-3.286696e-07
0.8935546875,-3.694149e-07
0.89453125,-4.071044e-07
0.8955078125,-4.376925e-07
0.896484375,-4.611211e-07
0.8974609375,-4.743633e-07
0.8984375,-4.94736e-07
0.8994140625,-5.263137e-07
0.900390625,-6.495975e-07
0.9013671875,-8.819043e-07
0.90234375,-1.035776e-06
0.9033203125,-1.046981e-06
0.904296875,-1.022534e-06
0.9052734375,-9.899086e-07
0.90625,-9.562937e-07
0.9072265625,-9.05362e-07
0.908203125,-8.615316e-07
0.9091796875,-8.167117e-07
0.91015625,-7.769559e-07
0.9111328125,-7.392664e-07
0.912109375,-7.005583e-07
0.9130859375,-6.587652e-07
0.9140625,-6.220944e-07
0.9150390625,-5.874608e-07
0.916015625,-5.538459e-07
0.9169921875,-5.242764e-07
0.91796875,-4.886242e-07
0.9189453125,-4.539907e-07
0.919921875,-4.315807e-07
0.9208984375,-4.08123e-07
0.921875,-3.846944e-07
0.9228515625,-3.55154e-07
0.923828125,-3.337627e-07
0.9248046875,-3.184832e-07
0.92578125,-2.970628e-07
0.9267578125,-2.787274e-07
0.927734375,-2.634479e-07
0.9287109375,-2.461311e-07
0.9296875,-2.165907e-07
0.9306640625,-2.104789e-07
0.931640625,-1.992739e-07
0.9326171875,-1.850131e-07
0.93359375,-1.829467e-07
0.9345703125,-1.697044e-07
0.935546875,-1.534063e-07
0.9365234375,-1.452572e-07
0.9375,-1.381268e-07
0.9384765625,-1.269218e-07
0.939453125,-1.238659e-07
0.9404296875,-1.197914e-07
0.94140625,-1.065491e-07
0.9423828125,-9.840005e-08
0.943359375,-9.636278e-08
0.9443359375,-9.636278e-08
0.9453125,-8.413917e-08
0.9462890625,-7.9046e-08
0.947265625,-7.700874e-08
0.9482421875,-6.682239e-08
0.94921875,-6.271875e-08
0.9501953125,-6.170012e-08
0.951171875,-6.170012e-08
0.9521484375,-5.660695e-08
0.953125,-5.049515e-08
0.9541015625,-5.762558e-08
0.955078125,-4.540198e-08
0.9560546875,-4.743924e-08
0.95703125,-4.438334e-08
0.9580078125,-3.929017e-08
0.958984375,-3.827154e-08
0.9599609375,-4.336471e-08
0.9609375,-3.929017e-08
0.9619140625,-4.336471e-08
0.962890625,-3.72529e-08
0.9638671875,-3.4197e-08
0.96484375,-3.317837e-08
0.9658203125,-3.012246e-08
0.966796875,-3.4197e-08
0.9677734375,-2.80852e-08
0.96875,-3.11411e-08
0.9697265625,-3.11411e-08
0.970703125,-3.317837e-08
0.9716796875,-3.623427e-08
0.97265625,-2.80852e-08
0.9736328125,-2.706656e-08
0.974609375,-2.401066e-08
0.9755859375,-1.891749e-08
0.9765625,-2.604793e-08
0.9775390625,-2.706656e-08
0.978515625,-2.401066e-08
0.9794921875,-2.502929e-08
0.98046875,-2.401066e-08
0.9814453125,-2.197339e-08
0.982421875,-2.502929e-08
0.9833984375,-2.502929e-08
0.984375,-1.586159e-08
0.9853515625,-9.749783e-09
0.986328125,-1.993612e-08
0.9873046875,-1.688022e-08
0.98828125,-1.891749e-08
0.9892578125,-1.993612e-08
0.990234375,-2.197339e-08
0.9912109375,-2.401066e-08
0.9921875,-2.197339e-08
0.9931640625,-1.586159e-08
0.994140625,-1.891749e-08
0.9951171875,-1.586159e-08
0.99609375,-1.382432e-08
0.9970703125,-1.586159e-08
0.998046875,-1.382432e-08
0.9990234375,-1.688022e-08
1.0,-1.382432e-08
1.0009765625,-1.382432e-08
1.001953125,-6.693881e-09
1.0029296875,-5.675247e-09
1.00390625,-8.731149e-09
1.0048828125,-9.749783e-09
1.005859375,-1.280569e-08
1.0068359375,-1.382432e-08
1.0078125,-1.280569e-08
1.0087890625,-1.688022e-08
1.009765625,-1.382432e-08
1.0107421875,-1.382432e-08
1.01171875,-8.731149e-09
1.0126953125,-9.749783e-09
1.013671875,-6.693881e-09
1.0146484375,-1.178705e-08
1.015625,-1.280569e-08
1.0166015625,-1.688022e-08
1.017578125,-1.891749e-08
1.0185546875,-1.076842e-08
1.01953125,-1.586159e-08
1.0205078125,-1.076842e-08
1.021484375,-1.076842e-08
1.0224609375,-1.178705e-08
1.0234375,-8.731149e-09
1.0244140625,-7.712515e-09
1.025390625,-1.382432e-08
1.0263671875,-9.749783e-09
1.02734375,-1.382432e-08
1.0283203125,-7.712515e-09
1.029296875,-2.619345e-09
1.0302734375,4.365575e-10
1.03125,-4.656613e-09
1.0322265625,-5.675247e-09
1.033203125,-5.675247e-09
1.0341796875,-5.820766e-10
1.03515625,-6.693881e-09
1.0361328125,-2.619345e-09
1.037109375,1.455192e-09
1.0380859375,-5.675247e-09
1.0390625,-3.637979e-09
1.0400390625,4.365575e-10
1.041015625,4.511094e-09
1.0419921875,-1.600711e-09
1.04296875,-3.637979e-09
1.0439453125,-5.675247e-09
1.044921875,-5.820766e-10
1.0458984375,-1.600711e-09
1.046875,-7.712515e-09
1.0478515625,-4.656613e-09
1.048828125,-5.675247e-09
1.0498046875,4.365575e-10
1.05078125,-9.749783e-09
1.0517578125,1.455192e-09
1.052734375,-2.619345e-09
1.0537109375,-3.637979e-09
1.0546875,-6.693881e-09
1.0556640625,1.455192e-09
1.056640625,-2.619345e-09
1.0576171875,-1.600711e-09
1.05859375,4.365575e-10
1.0595703125,1.455192e-09
1.060546875,-5.820766e-10
1.0615234375,-4.656613e-09
1.0625,-5.820766e-10
1.0634765625,-5.820766e-10
1.064453125,-1.600711e-09
1.0654296875,1.455192e-09
1.06640625,1.455192e-09
1.0673828125,5.529728e-09
1.068359375,1.455192e-09
1.0693359375,6.548362e-09
1.0703125,2.473826e-09
1.0712890625,-4.656613e-09
1.072265625,-6.693881e-09
1.0732421875,1.455192e-09
1.07421875,1.455192e-09
1.0751953125,4.365575e-10
1.076171875,-1.600711e-09
1.0771484375,-6.693881e-09
1.078125,-5.820766e-10
1.0791015625,-1.600711e-09
1.080078125,-7.712515e-09
1.0810546875,-1.178705e-08
1.08203125,-6.693881e-09
1.0830078125,4.365575e-10
1.083984375,2.473826e-09
1.0849609375,4.365575e-10
1.0859375,-5.820766e-10
1.0869140625,4.365575e-10
1.087890625,-1.600711e-09
1.0888671875,-3.637979e-09
1.08984375,-1.600711e-09
1.0908203125,-5.820766e-10
1.091796875,-5.675247e-09
1.0927734375,-2.619345e-09
1.09375,4.365575e-10
1.0947265625,2.473826e-09
1.095703125,5.529728e-09
1.0966796875,6.548362e-09
1.09765625,-1.600711e-09
1.0986328125,-2.619345e-09
1.099609375,4.365575e-10
1.1005859375,4.511094e-09
1.1015625,3.49246e-09
1.1025390625,4.365575e-10
1.103515625,6.548362e-09
1.1044921875,-2.619345e-09
1.10546875,4.365575e-10
1.1064453125,1.455192e-09
1.107421875,-1.600711e-09
1.1083984375,5.529728e-09
1.109375,-1.600711e-09
1.1103515625,-1.600711e-09
1.111328125,2.473826e-09
1.1123046875,3.49246e-09
1.11328125,6.548362e-09
1.1142578125,4.365575e-10
1.115234375,1.455192e-09
1.1162109375,3.49246e-09
1.1171875,1.455192e-09
1.1181640625,-5.820766e-10
1.119140625,2.473826e-09
1.1201171875,-5.820766e-10
1.12109375,4.511094e-09
1.1220703125,4.511094e-09
1.123046875,3.49246e-09
1.1240234375,2.473826e-09
1.125,1.455192e-09
1.1259765625,1.455192e-09
1.126953125,-5.820766e-10
1.1279296875,2.473826e-09
1.12890625,2.473826e-09
1.1298828125,3.49246e-09
1.130859375,3.49246e-09
1.1318359375,4.365575e-10
1.1328125,-2.619345e-09
1.1337890625,3.49246e-09
1.134765625,4.365575e-10
1.1357421875,-3.637979e-09
1.13671875,3.49246e-09
1.1376953125,-5.820766e-10
1.138671875,4.511094e-09
1.1396484375,7.566996e-09
1.140625,5.529728e-09
1.1416015625,6.548362e-09
1.142578125,3.49246e-09
1.1435546875,5.529728e-09
1.14453125,2.473826e-09
1.1455078125,-5.820766e-10
1.146484375,4.365575e-10
1.1474609375,5.529728e-09
1.1484375,5.529728e-09
1.1494140625,9.604264e-09
1.150390625,8.58563e-09
1.1513671875,8.58563e-09
1.15234375,6.548362e-09
1.1533203125,-5.820766e-10
1.154296875,2.473826e-09
1.1552734375,3.49246e-09
1.15625,1.455192e-09
1.1572265625,7.566996e-09
